Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
1,EA,Eastern Arabic 1,1,,01Q,N,I know Arabic.,,9781797115108_Arabic_Eastern_1_QZ_001.mp3,9781442306554,9781797115139,15
2,EA,Eastern Arabic 1,1,,01R,F,أنا بعرف عَرَبي.,ana ba`ref `arabi.,9781797115108_Arabic_Eastern_1_QZ_002.mp3,9781442306554,9781797115139,15
3,EA,Eastern Arabic 1,1,,02Q,N,I know a little.,,9781797115108_Arabic_Eastern_1_QZ_003.mp3,9781442306554,9781797115139,"7,16"
4,EA,Eastern Arabic 1,1,,02R,F,أنا بعرف شويّه.,ana ba`ref shwayyeh.,9781797115108_Arabic_Eastern_1_QZ_004.mp3,9781442306554,9781797115139,"7,16"
5,EA,Eastern Arabic 1,1,,03Q,N,I don’t know.,,9781797115108_Arabic_Eastern_1_QZ_005.mp3,9781442306554,9781797115139,"7,16"
6,EA,Eastern Arabic 1,1,,03R,F,أنا ما بعرف.,ana maa ba`ref.,9781797115108_Arabic_Eastern_1_QZ_006.mp3,9781442306554,9781797115139,"7,16"
7,EA,Eastern Arabic 1,1,,04Q,N,You're American. (m),,9781797115108_Arabic_Eastern_1_QZ_007.mp3,9781442306554,9781797115139,13
8,EA,Eastern Arabic 1,1,,04R,F,إنت أميركي.,inteh ameerki.,9781797115108_Arabic_Eastern_1_QZ_008.mp3,9781442306554,9781797115139,13
9,EA,Eastern Arabic 1,1,,05Q,N,Are you American? (m),,9781797115108_Arabic_Eastern_1_QZ_009.mp3,9781442306554,9781797115139,13
10,EA,Eastern Arabic 1,1,,05R,F,إنت أميركي؟,inteh ameerki?,9781797115108_Arabic_Eastern_1_QZ_010.mp3,9781442306554,9781797115139,13
11,EA,Eastern Arabic 1,1,,06Q,N,Do you understand? (m),,9781797115108_Arabic_Eastern_1_QZ_011.mp3,9781442306554,9781797115139,"10,15,16"
12,EA,Eastern Arabic 1,1,,06R,M,إنت بْتَعْرِف؟,inteh bta`ref?,9781797115108_Arabic_Eastern_1_QZ_012.mp3,9781442306554,9781797115139,"10,15,16"
13,EA,Eastern Arabic 1,1,,07Q,N,Do you understand Arabic? (m),,9781797115108_Arabic_Eastern_1_QZ_013.mp3,9781442306554,9781797115139,"10,15,16"
14,EA,Eastern Arabic 1,1,,07R,M,إنت بْتَعرِف عَرَبي؟,inteh bta`ref `arabi?,9781797115108_Arabic_Eastern_1_QZ_014.mp3,9781442306554,9781797115139,"10,15,16"
15,EA,Eastern Arabic 1,1,,08Q,N,Do you know English? (f),,9781797115108_Arabic_Eastern_1_QZ_015.mp3,9781442306554,9781797115139,15
16,EA,Eastern Arabic 1,1,,08R,M,إنتي بتَعِرفي إنكليزي؟,inti bta`irfi ingliizi?,9781797115108_Arabic_Eastern_1_QZ_016.mp3,9781442306554,9781797115139,15
17,EA,Eastern Arabic 1,1,,09Q,N,"No, I don’t know.",,9781797115108_Arabic_Eastern_1_QZ_017.mp3,9781442306554,9781797115139,"7,16"
18,EA,Eastern Arabic 1,1,,09R,M,"لأ، أنا ما بعرف.","la’, ana maa ba`ref.",9781797115108_Arabic_Eastern_1_QZ_018.mp3,9781442306554,9781797115139,"7,16"
19,EA,Eastern Arabic 1,1,,10Q,N,"Yes, miss.",,9781797115108_Arabic_Eastern_1_QZ_019.mp3,9781442306554,9781797115139,13
20,EA,Eastern Arabic 1,1,,10R,M,نعم يا آنِسه.,"na`am, ya aanseh.",9781797115108_Arabic_Eastern_1_QZ_020.mp3,9781442306554,9781797115139,13
