Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
1,MSA,MSA 3,1,,01Q,N,Usually the train arrives every hour.,,9781797112251_Arabic_Modern_Standard_3_QZ_001.mp3,9781442395480,9781797112251,"16,18"
2,MSA,MSA 3,1,,01R,F,عادةً يصلُ القِطار كل ساعة.,`aadatan yaSilu al-qiTaar kul saa`a.,9781797112251_Arabic_Modern_Standard_3_QZ_002.mp3,9781442395480,9781797112251,"16,18"
3,MSA,MSA 3,1,,02Q,N,I bought these books.,,9781797112251_Arabic_Modern_Standard_3_QZ_003.mp3,9781442395480,9781797112251,14
4,MSA,MSA 3,1,,02R,F,إشتَريتُ هذه الكُتُب.,ishtaraytu haadhihil-kutub.,9781797112251_Arabic_Modern_Standard_3_QZ_004.mp3,9781442395480,9781797112251,14
5,MSA,MSA 3,1,,03Q,N,I bought my ticket from the Internet.,,9781797112251_Arabic_Modern_Standard_3_QZ_005.mp3,9781442395480,9781797112251,"3,14"
6,MSA,MSA 3,1,,03R,F,إشتريتُ تَذكَرَتي مِنَ الشابِكة.,ishtaraytu tadhkaratii min ash-shaabika.,9781797112251_Arabic_Modern_Standard_3_QZ_006.mp3,9781442395480,9781797112251,"3,14"
7,MSA,MSA 3,1,,04Q,N,I can go to the pastry shop.,,9781797112251_Arabic_Modern_Standard_3_QZ_007.mp3,9781442395480,9781797112251,6
8,MSA,MSA 3,1,,04R,F,ممكن أن أذهبَ إلى محل الحَلْوَيات.,mumkin an adhhaba ilaa maHal al-Halwayaat.,9781797112251_Arabic_Modern_Standard_3_QZ_008.mp3,9781442395480,9781797112251,6
9,MSA,MSA 3,1,,05Q,N,I can look it up on my phone.,,9781797112251_Arabic_Modern_Standard_3_QZ_009.mp3,9781442395480,9781797112251,3
10,MSA,MSA 3,1,,05R,F,ممكن أن أجِدَهُ في جَوّالي.,mumkin an ajidahu fii jawwaalii.,9781797112251_Arabic_Modern_Standard_3_QZ_010.mp3,9781442395480,9781797112251,3
11,MSA,MSA 3,1,,06Q,N,I didn’t miss the train!,,9781797112251_Arabic_Modern_Standard_3_QZ_011.mp3,9781442395480,9781797112251,18
12,MSA,MSA 3,1,,06R,M,ما فاتَني القِطار!,maa faatanii al-qiTaar!,9781797112251_Arabic_Modern_Standard_3_QZ_012.mp3,9781442395480,9781797112251,18
13,MSA,MSA 3,1,,07Q,N,We can use my car.,,9781797112251_Arabic_Modern_Standard_3_QZ_013.mp3,9781442395480,9781797112251,18
14,MSA,MSA 3,1,,07R,M,ممكن أن نستَعملَ سيّارتي.,mumkin an nasta`mila sayyaaratii.,9781797112251_Arabic_Modern_Standard_3_QZ_014.mp3,9781442395480,9781797112251,18
15,MSA,MSA 3,1,,08Q,N,We need pastries for the party.,,9781797112251_Arabic_Modern_Standard_3_QZ_015.mp3,9781442395480,9781797112251,6
16,MSA,MSA 3,1,,08R,M,نحتاجُ حلوَيات لِلحفلة.,naHtaaju Halwayaat lil-Hafla.,9781797112251_Arabic_Modern_Standard_3_QZ_016.mp3,9781442395480,9781797112251,6
17,MSA,MSA 3,1,,09Q,N,I forgot my phone at home.,,9781797112251_Arabic_Modern_Standard_3_QZ_017.mp3,9781442395480,9781797112251,"3,16"
18,MSA,MSA 3,1,,09R,M,نَسَيتُ جَوّالي في البيت.,nasaytu jawwaalii fil-bayt.,9781797112251_Arabic_Modern_Standard_3_QZ_018.mp3,9781442395480,9781797112251,"3,16"
19,MSA,MSA 3,1,,10Q,N,I have to leave in ten minutes.,,9781797112251_Arabic_Modern_Standard_3_QZ_019.mp3,9781442395480,9781797112251,"12,17"
20,MSA,MSA 3,1,,10R,M,يجِبُ أن أنصَرِفَ في عشر دقائق.,yajibu an anSarifa fii `ashr daqaa’iq.,9781797112251_Arabic_Modern_Standard_3_QZ_020.mp3,9781442395480,9781797112251,"12,17"
21,MSA,MSA 3,2,,01Q,N,Usually it snows in the winter.,,9781797112251_Arabic_Modern_Standard_3_QZ_021.mp3,9781442395480,9781797112251,19
22,MSA,MSA 3,2,,01R,F,عادةً يهطِلُ الثَلجُ في الشِتاء.,`aadatan yahTilu ath-thalju fish-shitaa’.,9781797112251_Arabic_Modern_Standard_3_QZ_022.mp3,9781442395480,9781797112251,19
23,MSA,MSA 3,2,,02Q,N,I go to the beach in the summer also.,,9781797112251_Arabic_Modern_Standard_3_QZ_023.mp3,9781442395480,9781797112251,"17,18"
24,MSA,MSA 3,2,,02R,F,أذهبُ إلى الشاطِئ في الصيف أيضاً.,adhhabu ilash-shaaTi’ fiS-Sayf ayDan.,9781797112251_Arabic_Modern_Standard_3_QZ_024.mp3,9781442395480,9781797112251,"17,18"
25,MSA,MSA 3,2,,03Q,N,Last summer it rained.,,9781797112251_Arabic_Modern_Standard_3_QZ_025.mp3,9781442395480,9781797112251,19
26,MSA,MSA 3,2,,03R,F,الصيفَ الماضي أمطَرَت.,aS-Sayf al-maaDii amTarat.,9781797112251_Arabic_Modern_Standard_3_QZ_026.mp3,9781442395480,9781797112251,19
27,MSA,MSA 3,2,,04Q,N,Usually it snows a lot.,,9781797112251_Arabic_Modern_Standard_3_QZ_027.mp3,9781442395480,9781797112251,19
28,MSA,MSA 3,2,,04R,F,عادةً يهطِلُ الثَلجُ .,`aadatan yahTilu ath-thalju.,9781797112251_Arabic_Modern_Standard_3_QZ_028.mp3,9781442395480,9781797112251,19
29,MSA,MSA 3,2,,05Q,N,We went last year.,,9781797112251_Arabic_Modern_Standard_3_QZ_029.mp3,9781442395480,9781797112251,18
30,MSA,MSA 3,2,,05R,F,ذَهَبنا السنة الماضية.,dhahabnaa as-sana al-maaDiya.,9781797112251_Arabic_Modern_Standard_3_QZ_030.mp3,9781442395480,9781797112251,18
31,MSA,MSA 3,2,,06Q,N,I like to go skiing.,,9781797112251_Arabic_Modern_Standard_3_QZ_031.mp3,9781442395480,9781797112251,18
32,MSA,MSA 3,2,,06R,M,أُحِبّ أن أذهبَ للتزلُّج.,uHibbu an adhhaba lit-tazalluj.,9781797112251_Arabic_Modern_Standard_3_QZ_032.mp3,9781442395480,9781797112251,18
33,MSA,MSA 3,2,,07Q,N,It snowed and it rained.,,9781797112251_Arabic_Modern_Standard_3_QZ_033.mp3,9781442395480,9781797112251,19
34,MSA,MSA 3,2,,07R,M,هَـطَلَ الثلجُ و أمطَرَت.,haTala ath-thalju wa amTarat.,9781797112251_Arabic_Modern_Standard_3_QZ_034.mp3,9781442395480,9781797112251,19
35,MSA,MSA 3,2,,08Q,N,We like to go skiing there.,,9781797112251_Arabic_Modern_Standard_3_QZ_035.mp3,9781442395480,9781797112251,18
36,MSA,MSA 3,2,,08R,M,نحبُّ أن نذهبَ للتزلُّج هُناك.,nuHibbu an nadhhaba lit-tazalluj hunaak.,9781797112251_Arabic_Modern_Standard_3_QZ_036.mp3,9781442395480,9781797112251,18
37,MSA,MSA 3,2,,09Q,N,I prefer the beach.,,9781797112251_Arabic_Modern_Standard_3_QZ_037.mp3,9781442395480,9781797112251,18
38,MSA,MSA 3,2,,09R,M,أُفضِّلُ الشاطِئ.,ufaDDilu ash-shaaTi’.,9781797112251_Arabic_Modern_Standard_3_QZ_038.mp3,9781442395480,9781797112251,18
39,MSA,MSA 3,2,,10Q,N,I don’t like to drive in the winter.,,9781797112251_Arabic_Modern_Standard_3_QZ_039.mp3,9781442395480,9781797112251,"17,18"
40,MSA,MSA 3,2,,10R,M,لا أُحبُّ أن أسوقَ في الشِتاء.,laa uHibbu an asuuqa fish-shitaa’.,9781797112251_Arabic_Modern_Standard_3_QZ_040.mp3,9781442395480,9781797112251,"17,18"
41,MSA,MSA 3,3,,01Q,N,I need pastries for a party.,,9781797112251_Arabic_Modern_Standard_3_QZ_041.mp3,9781442395480,9781797112251,6
42,MSA,MSA 3,3,,01R,F,أحتاج حلوَيات لِحفلة.,aHtaaju Halwayaat li-Hafla.,9781797112251_Arabic_Modern_Standard_3_QZ_042.mp3,9781442395480,9781797112251,6
43,MSA,MSA 3,3,,02Q,N,I have a very good camera.,,9781797112251_Arabic_Modern_Standard_3_QZ_043.mp3,9781442395480,9781797112251,7
44,MSA,MSA 3,3,,02R,F,عِندي مُصَوِّرة جيِّدة جداً.,`indii muSawwira jayyida jiddan.,9781797112251_Arabic_Modern_Standard_3_QZ_044.mp3,9781442395480,9781797112251,7
45,MSA,MSA 3,3,,03Q,N,I take pictures with my phone.,,9781797112251_Arabic_Modern_Standard_3_QZ_045.mp3,9781442395480,9781797112251,3
